emp_no,emp_title_id,birth_date,first_name,last_name,gender,hire_date
14684,s0001,1954-02-09,Jayesh,Przulj,F,1993-05-10
44283,e0003,1954-06-20,Ult,Peris,M,1990-12-03
234525,s0002,1953-12-01,Hidde,Suomi,F,1989-07-07
18580,e0001,1955-12-09,Mabo,Bamford,M,1985-12-08
495542,e0003,1959-01-07,Xuedong,Farrow,M,1987-05-26
107204,s0001,1963-12-26,Minghong,Birjandi,F,1989-06-01
89227,e0001,1953-01-08,Ziyad,Suppi,F,1997-09-09
201958,e0003,1952-05-16,Georg,Morton,M,1985-11-16
222293,e0003,1958-09-13,Jiang,Fordan,M,1985-11-06
215772,s0001,1961-07-21,Tamiya,Lemarechal,F,1991-04-07
252875,e0002,1963-05-05,Mohammad,Winter,M,1989-08-01
75961,s0001,1957-01-05,Moriyoshi,Dusink,M,1992-12-03
55099,e0004,1958-02-01,Mariangiola,Vandervoorde,M,1992-12-17
214272,e0003,1959-12-30,Ibibia,Prenel,M,1985-09-20
98172,s0002,1964-02-08,Demin,Mandell,M,1995-09-12
212008,e0004,1958-04-16,Yaghout,Chartres,F,1993-09-09
35813,e0004,1963-02-24,Gay,Bardell,M,1998-07-17
264535,e0003,1953-12-16,Gunilla,Ashish,F,1986-07-11
465815,e0003,1961-11-25,Hideo,Swen,M,1991-03-02
225777,e0002,1959-03-09,Subir,Picel,F,1990-11-08
89369,s0001,1957-08-22,Keiichiro,Papsdorf,F,1986-09-08
20908,e0003,1963-07-04,Isamu,Beetstra,M,1987-12-24
449623,e0003,1963-06-20,Aral,Rindone,F,1985-04-02
96234,s0002,1958-03-23,Mart,Perng,F,1987-08-04
101929,e0003,1963-10-05,Shaw,Nyanchama,F,1991-10-21
66190,e0002,1963-12-05,Vatsa,Monarch,M,1989-05-26
240382,s0002,1952-05-05,Zengping,Egerstedt,F,1985-02-13
44952,e0003,1952-05-29,Zeydy,Munoz,F,1988-04-07
442126,e0002,1953-01-04,Cordelia,Encarnacion,M,1992-02-14
425311,e0003,1958-11-18,Gunilla,Morris,M,1993-12-31
274137,s0001,1953-11-20,Sampalli,Berendt,F,1993-08-10
86828,e0003,1959-03-29,Margareta,Hempstead,M,1988-08-09
230057,e0003,1958-03-25,Aamer,Gammage,M,1986-08-04
54009,s0001,1962-10-11,Golgen,Capobianchi,M,1990-05-20
290130,e0003,1958-08-11,Alper,Simmen,F,1985-09-19
431385,s0001,1960-11-19,Duri,Fargier,M,1995-05-01
86957,e0003,1953-03-29,Aris,Guenter,F,1987-08-25
400840,e0004,1963-12-12,Jamaludin,Foote,M,1985-08-29
461261,s0002,1959-12-30,Vitali,Hedayat,F,1993-02-05
233544,s0001,1959-02-16,Rosine,Champarnaud,F,1987-10-14
222946,e0004,1963-10-11,Marin,Narahari,M,1990-09-22
