emp_no,emp_title_id,birth_date,first_name,last_name,gender,hire_date
101944,s0001,1961-04-07,Dekang,Wegerle,F,1986-05-21
57674,s0001,1958-12-25,Yolla,Krohm,F,1993-11-19
428241,s0002,1952-02-03,Werner,Nergos,M,1986-11-19
422859,s0001,1959-01-12,Jaihie,Hasenauer,F,1993-05-05
258242,e0003,1956-08-16,Urs,Covnot,M,1987-12-10
93172,s0001,1964-10-19,Xiaocheng,Chvatal,F,1986-07-15
422259,e0002,1963-10-24,Soenke,Chaudhuri,M,1996-03-21
85288,e0003,1965-01-06,Younwoo,Luders,M,1993-06-28
88974,s0001,1960-05-28,Howell,Farrel,F,1995-12-12
71559,e0003,1956-06-20,Limsoon,Speel,M,1991-06-01
251079,e0003,1953-01-10,Munenori,Yamaashi,M,1986-11-16
99847,s0001,1956-06-06,Teiji,Panienski,M,1988-10-05
34831,s0002,1953-09-28,Poornachandra,Haldar,M,1986-11-28
412340,e0003,1953-10-03,Alain,Litecky,M,1986-10-03
244741,e0002,1959-02-14,Mooi,Alencar,M,1992-06-28
230875,s0001,1954-11-09,Keiichiro,Kushner,F,1987-01-29
74285,e0003,1964-02-09,Ekawit,Linnainmaa,M,1988-06-09
269999,s0002,1958-07-14,Odysseas,Usery,M,1991-06-15
274314,e0003,1958-08-13,Deborah,Schneeberger,F,1985-04-01
225838,s0002,1964-10-19,Alselm,Matzov,M,1988-06-29
297353,s0001,1954-04-12,Vesna,Ramalingam,M,1987-09-24
74038,e0002,1952-05-04,Zorica,Muntz,M,1985-07-13
105024,e0003,1963-12-22,Boutros,Demos,F,1987-08-15
102353,s0001,1953-12-18,Elrique,Veccia,M,1986-07-03
74658,s0001,1960-11-10,Ziva,Bridgland,F,1996-05-10
39577,s0001,1957-10-01,Anestis,Rodite,F,1989-02-21
221398,e0003,1954-09-22,Hiroyasu,Cochrane,M,1988-11-29
279467,e0003,1962-05-07,Bodo,Cairo,M,1994-05-26
87838,e0002,1963-03-27,Macha,Menhardt,M,1994-06-09
404092,e0004,1953-03-04,Palash,Carrere,M,1994-07-04
244555,s0001,1962-12-12,Lakshmi,Harbusch,M,1986-02-08
90425,e0004,1954-02-25,Masasuke,Schrift,M,1985-12-31
492832,s0001,1962-07-04,Tadanori,Leppanen,F,1991-09-03
201026,e0002,1957-12-30,Lijia,Czaja,M,1988-10-23
447865,s0001,1958-05-15,Maya,Siegrist,M,1986-12-24
484892,e0003,1961-07-13,Tetsurou,Yetim,M,1987-07-20
416891,s0001,1955-01-25,Kien,Conia,M,1989-08-12
277213,s0001,1956-11-09,Kwangsub,Cunliffe,M,1992-12-22
22100,s0002,1955-08-14,Vishwani,Spataro,M,1986-09-08
262451,e0001,1953-12-30,Baoqiu,Pokrovskii,F,1985-10-30
200978,e0003,1958-12-19,Saeed,Guting,F,1990-06-09
241094,e0003,1959-11-20,Chanjung,Koyama,F,1988-01-02
53772,e0004,1963-12-20,Zorica,Desikan,M,1988-11-18
206159,e0002,1954-06-29,Ebru,Gimbel,F,1990-02-02
273042,s0001,1963-11-05,Charmane,Demos,M,1993-08-01
492848,e0003,1956-03-03,Yoshimitsu,Bakhtari,F,1992-01-14
454502,e0003,1962-04-09,Otilia,Ramsak,M,1994-10-15
224299,s0001,1956-12-17,Florian,Oppitz,M,1985-08-27
446714,s0001,1962-03-11,IEEE,Vigier,M,1994-10-12
105246,s0001,1961-03-29,Hiroyasu,Bisiani,F,1987-02-23
411408,s0001,1961-06-08,Przemyslawa,Ramamoorthy,M,1985-07-04
496467,s0002,1958-07-05,Yishay,Krychniak,M,1988-01-14
95614,e0001,1957-10-12,Almudena,Vidal,F,1990-04-09
250199,s0001,1963-01-28,Mats,Kroft,M,1990-01-13
84014,e0003,1953-11-20,Vishu,Suermann,F,1993-09-15
69342,s0001,1954-04-26,Visit,Emden,F,1985-04-26
247182,e0002,1960-10-07,Subhada,Baranowski,F,1998-12-18
481310,e0003,1957-02-28,Takahira,Lemarechal,M,1987-05-08
468831,e0002,1953-12-09,Jinxi,Angel,M,1991-10-22
421267,e0003,1961-12-19,Yahiko,Vural,M,1988-09-25
50476,e0003,1963-11-03,Satosi,Suwa,F,1989-03-01
109551,e0003,1964-10-16,Atreye,Khalil,M,1989-01-13
227911,s0001,1958-01-29,Susanne,Azadmanesh,M,1993-02-18
70416,e0003,1959-10-07,Uma,Cronau,M,1987-06-25
264060,s0001,1963-08-30,Oscal,Ruemmler,F,1988-12-07
226111,e0003,1962-09-15,Anestis,Marchegay,F,1987-01-27
200676,s0001,1957-10-01,Emran,Mandell,M,1992-01-08
236964,s0001,1965-01-17,Adel,Foote,M,1987-09-10
416346,e0004,1962-08-31,Xiaocheng,Michaeli,M,1986-03-29
460798,s0002,1957-09-30,Claude,Rodiger,F,1989-06-06
430772,e0003,1953-07-01,Stepehn,Haraldson,M,1987-05-09
237277,s0001,1964-08-16,Masali,Emmart,F,1985-04-25
278320,e0002,1959-03-04,Susuma,Manders,M,1987-09-15
