emp_no,emp_title_id,birth_date,first_name,last_name,gender,hire_date
453858,e0003,1964-03-28,Tzu,Vernadat,M,1996-11-27
211185,s0002,1954-11-09,Frederique,Haddadi,M,1985-12-17
434206,s0001,1964-11-15,Elrique,Angelov,F,1986-01-30
38339,e0002,1960-03-16,Keiichiro,Brookner,F,1995-06-22
57652,s0002,1964-03-24,Sadun,Beidas,M,1987-02-17
471186,e0002,1959-11-27,Selwyn,Ravishankar,F,1996-07-09
223643,e0002,1957-03-14,Isaac,Michaels,F,1990-05-01
268818,e0003,1959-06-21,Halsur,Gurbaxani,F,1989-07-21
64830,s0001,1963-12-31,Kasidit,Encarnacion,F,1990-11-03
409373,s0001,1955-07-29,Adhemar,Motley,M,1989-09-03
484914,e0003,1952-10-10,Weijing,Crelier,M,1985-08-04
480862,s0001,1955-11-24,Maris,Kropp,F,1985-06-22
235140,e0003,1957-11-28,Honesty,Muntz,F,1989-08-14
17592,s0001,1962-02-08,Franziska,Bonifati,M,1987-05-30
33337,e0002,1960-06-04,Hairong,Demizu,F,1986-05-17
234371,e0003,1963-06-21,Satosi,Chleq,M,1985-07-20
489152,e0002,1953-10-07,Sergi,Deyuan,M,1991-05-01
46189,s0001,1952-09-08,Yongdong,Reistad,M,1986-10-09
103772,s0001,1955-11-01,Vidar,Pollacia,F,1987-03-10
22803,e0002,1964-09-21,Pranas,Azevdeo,F,1988-06-09
251093,s0001,1963-10-18,Lillian,Brendel,M,1985-08-20
448738,e0002,1963-11-18,Jixiang,Alencar,M,1988-01-07
34613,e0002,1961-10-14,Marko,Sifakis,M,1989-05-14
223953,e0004,1956-07-17,Limsoon,Claffy,F,1989-02-21
203527,e0002,1964-06-11,Vivian,Hitomi,M,1992-04-27
297187,e0002,1958-10-13,Souichi,Keustermans,M,1992-11-25
37346,e0004,1958-04-28,Subbu,Qiwen,M,1994-08-26
292152,s0001,1961-10-24,Shimshon,Picht,F,1988-03-28
53866,e0003,1958-10-10,Munehiko,McConalogue,F,1987-05-14
247095,s0001,1956-01-09,Mokhtar,Spataro,M,1992-04-14
